iter,timestamp,n_games,rollout_seconds,n_actions,mean_turns,s1_wins,s2_wins,draws,action_recruit_pct,action_move_pct,action_attack_pct,action_end_turn_pct,action_other_pct,mean_units_end_s1,mean_units_end_s2,closest_approach_s1,closest_approach_s2,train_n_trajectories,train_n_transitions,train_loss,train_policy_loss,train_value_loss,train_entropy,train_mean_return,train_grad_norm,r_gold_killed,r_village_delta,r_damage_dealt,r_unit_recruited_cost,r_per_turn_penalty,r_leader_move_penalty,r_invalid_action,r_min_enemy_distance,r_approach_mp,r_unused_mp,r_fog_reveal,r_attack_attempt,r_unit_type_bonus,r_turn_cond_bonus,r_terminal,mean_end_gold_s1,mean_end_gold_s2,n_recruits_s1,n_recruits_s2,n_recruit_attempts_s1,n_recruit_attempts_s2
36,2026-06-13T03:50:54,2,218.00067720000516,192,25.0,0,0,2,5.7591623036649215,83.7696335078534,6.282722513089006,4.18848167539267,0.0,5.5,5.0,19.5,22.5,191,191,16.976628457661718,14.932283181231469,4.088690552860498,2.192852076844143,-0.11721581220626831,86.64636993408203,,0.15000000000000002,0.0025,0.185,,-0.060000000000000005,,-0.3017000000000003,,,,,,,,23.0,84.5,6,5,6,5
37,2026-06-13T03:53:15,2,99.89150850000442,142,25.0,0,0,2,13.380281690140846,83.09859154929578,0.0,3.5211267605633805,0.0,5.5,6.0,13.5,13.5,142,142,18.631999951787293,16.801124779507518,3.6617503445595503,2.0386572056130063,-0.020186636596918106,88.31658172607422,,0.05,,0.33100000000000007,,,,-0.18750000000000025,,,,,,,,-38.0,-18.5,9,10,9,10
38,2026-06-13T03:55:24,2,94.8768543000042,175,25.0,0,0,2,11.695906432748538,60.23391812865497,16.374269005847953,11.695906432748538,0.0,6.0,4.0,9.5,10.0,171,171,10.399112694663927,8.31424709665589,4.169731196016073,1.3692087423310535,-0.016894496977329254,37.873939514160156,0.6,0.05,0.10450000000000004,0.2920000000000001,,-0.11999999999999998,,-0.13270000000000012,,,,,,,,-1.0,30.5,14,6,14,6
39,2026-06-13T03:56:13,2,40.78285329998471,167,25.0,0,0,2,7.878787878787879,66.66666666666667,14.545454545454545,10.909090909090908,0.0,3.5,4.5,4.5,4.5,165,165,7.358018659520894,5.5268831816501915,3.6622709557414055,1.632701411260278,-0.013602233491837978,42.0246696472168,0.38,0.2,0.05250000000000002,0.22599999999999998,,-0.10999999999999999,,-0.07590000000000001,,,,,,,,63.5,72.0,5,8,5,8
40,2026-06-13T03:59:01,2,108.61065630000667,123,17.5,1,0,1,13.114754098360656,77.8688524590164,7.377049180327869,1.639344262295082,0.0,6.5,3.5,14.5,17.0,122,122,15.698729280382395,13.717707771807909,3.9620430171489716,2.501413805986127,-0.03518133610486984,112.73815155029297,0.31,,0.02,0.23400000000000004,,-0.10999999999999999,,-0.2771999999999991,,,,,,,0.0,30.5,57.0,11,5,11,5
41,2026-06-13T04:01:30,2,108.43225569999777,190,25.0,0,0,2,8.994708994708995,79.36507936507937,5.8201058201058204,5.8201058201058204,0.0,7.0,6.5,9.5,12.0,189,189,12.876364698633552,10.847050089389086,4.058629218488932,2.3992755503136536,-0.06946218758821487,40.80196762084961,,0.1,0.0025,0.284,,-0.09,,-0.1952000000000005,,,,,,,,-22.5,36.0,9,8,9,8
42,2026-06-13T04:02:34,2,49.227046999993036,174,25.0,0,0,2,7.0588235294117645,74.70588235294117,12.941176470588236,5.294117647058823,0.0,3.5,6.5,7.0,6.5,170,170,6.569750967435539,4.547106299549341,4.045289335772395,1.5804895564457915,-0.0328836590051651,24.41700553894043,-0.010000000000000009,0.1,0.04500000000000001,0.18800000000000006,,-0.060000000000000005,,-0.11669999999999986,,,,,,,,56.5,4.0,4,8,4,8
43,2026-06-13T04:03:30,2,43.92584260000149,175,25.0,0,0,2,7.0588235294117645,48.23529411764706,20.0,24.705882352941178,0.0,5.5,4.5,3.5,3.0,170,170,5.592258712887997,3.70583076463663,3.7728558965027332,1.825773455552396,-0.011390665546059608,9.368496894836426,0.23000000000000004,0.05,0.068,0.201,,-0.10999999999999999,,-0.049400000000000145,,,,,,,,-31.0,44.0,8,4,8,4
0,2026-06-13T16:39:27,1,12.690499199998158,14,6.0,0,0,1,28.571428571428573,50.0,0.0,21.428571428571427,0.0,1.0,5.0,25.0,25.0,14,14,5.526638746261597,3.4657317250967026,4.121814042329788,1.4998046178136684,-0.020993027836084366,4.860212326049805,,,,0.055,,,,-0.050300000000000004,,,,,,,,110.0,41.0,0,4,0,4
0,2026-06-13T16:43:49,1,10.834155200005625,14,6.0,0,0,1,28.571428571428573,35.714285714285715,0.0,35.714285714285715,0.0,1.0,5.0,25.0,25.0,14,14,5.415580168366432,3.458525165915489,3.914110004901886,1.7015835521172438,-0.014432661235332489,4.071352005004883,,,,0.07100000000000001,,,,-0.053000000000000005,,,,,,,,110.0,33.0,0,4,0,4
